Product_Name,Secondary_Info,Product_Price,URL
"BLUE LENOVO T470 FAST LAPTOP CORE i5 16GB RAM 512GB SSD WINDOWS 10/11 14"" HD
Opens in a new window or tab",Pre-Owned,"ZAR 5,468.25",https://www.ebay.com/itm/175902099126?_skw=laptops&itmmeta=01JPYBTMY5K0381Z8S949H64SH&hash=item28f49506b6:g:1SUAAOSwTZplAwN~&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ftJJegDxZByleZTFPxQM9PVNcf7UxzuA0f9YXBwipDjLscTFD6FL9z%2FB5vmcurUbgHEiQ90qxOuEsL2UXtOCt1R292S6rDIaYvYQ0jWOMILE9Y1U1BTAEshv02PFKLpY2UC9CEaqfkScHku1h4kmTwmQRVDDys32rYTzMYAKOPx23jGg6EsDsYb4qdMfH5WWvWPeQOMZGfaEIrJbu5Gh%2F1PX14F4Qk2v%2BFT6N%2F09eErA%3D%3D%7Ctkp%3ABk9SR8bP6su3ZQ
"HP EliteBook 840 G6 I5-8365U 16GB 512GB 14"" FHD Win 11 PRO Laptop PC
Opens in a new window or tab",Pre-Owned,"ZAR 5,180.75",https://www.ebay.com/itm/387822869015?_skw=laptops&itmmeta=01JPYBTMY6QKFEM27VT84E84X7&hash=item5a4c0b5a17:g:QEIAAOSw-IRnhjF8&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dCkXVm0qMURS2%2FTnDakabCoA0vh%2BO0EmoIYoGyAFJIq95CzP7QdAROFufe8%2FzGpeqnaQyeAG6Kw%2BmtBJHuAGmhVwHKXinJYRN6ujLVoOLcNGXRjjpel4nZ%2Fn2oXlyAFcR9Kki0Xh2ntqMqBWha3d3VPd9t%2BvuHtqbnD5BvukNld2l%2Bl0qyL6fnb91Cqouy7XrFZPUZ0cOQXN1tws%2BpokDnh0vnil%2FVcJVLaJXvGTi7ed8UrNLxG8Hw3fwgf1FdfkzadQN6vNJVjBMhIf%2BCHqg%2B%7Ctkp%3ABk9SR8bP6su3ZQ
"HP EliteBook 830 G5 i5 8th Gen 16GB RAM 256GB NVMe FHD Windows 11 Pro
Opens in a new window or tab",Good - Refurbished,"ZAR 5,180.52",https://www.ebay.com/itm/405621033748?_skw=laptops&itmmeta=01JPYBTMY690CAWB77MHQ3P34D&hash=item5e70e5cb14:g:pdUAAOSw3xFm99Hx&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cUaN2ygMAyshhQTLffIOc3nzGcpYdbReCXlkfaeikxtCD7JY%2FX9LY%2Fvzt0R2TWhvUAQc2plKvhedsKHwc0iNid7Hw9GoHWWhY36ZGdQ5%2B6CH%2B%2FLBPux%2FMdWwaf9Ww1A%2F%2BbhiMajbYm7G56jRbgRWYRTh2ao%2B6i0bx7WW857k7tCko6G0Tt7%2FFkQbFGA5CFx%2FcOtCSIU9Qaw4R4rruJEvkRDX2lorYYbmyTB%2BS6G3HrLg%3D%3D%7Ctkp%3ABk9SR8bP6su3ZQ
"Dell Laptop Precision 5530 15"" i5/i7 8th Gen 32GB RAM 256GB SSD Win11, G
Opens in a new window or tab",Very Good - Refurbished,"ZAR 3,098.59",https://www.ebay.com/itm/116344691544?_skw=laptops&itmmeta=01JPYBTMY6DE2FVRSPMFQRRXTB&hash=item1b16af1b58:g:pgQAAOSwE41n0Wl~&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cIqpXiv%2FuSIhn54EpXFJ5CJuvnQeSpYoqMwHjve5q8x04aJgQd43DGHVhdiwf%2FEeoRXyD%2F0E00KCOk2xR1oKZ719hIqQbuYMEu6DSoGMRBlv%2FcoueHr7We8b0g%2FdXXVxSpKaUwfFKOPRkmCXtz0mvDzvXqlc0nIiIkOEkUeAws1XK30BD69GxHLUsi6CD7RGXIJXzedKrNOOraZg%2Fhd6LKzG%2Bu75TntI4UiQkOAqET2Q%3D%3D%7Ctkp%3ABk9SR8bP6su3ZQ
"New Toshiba Satellite Pro 512GB SSD 16GB RAM Intel Dual core CPU Win 11 Pro
Opens in a new window or tab",Good - Refurbished,"ZAR 4,238.56",https://www.ebay.com/itm/195560095541?_skw=laptops&itmmeta=01JPYBTMY67100BJHWSBE0143Z&hash=item2d884a3f35:g:1GYAAOSw3a9nUu67&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1evGEguJDZ28blq7lsugoJaXNGYO%2B4geiBoGe1qbXoY1fc%2Blj8g68HKmCmpsz%2FqweGodAIcWZ0yhGnzdXhbs%2Bu33DwfuWvRf2EBgjqnrg96yVmQyYHV%2BZ2sOi%2BnJcErI08LgW7lURD8iTdBe4w3f6wSRs3630LXhLSdpdkThzoN%2FNh0Ngo8Yy6IXc3s%2BvsofBUL3W8p7fxdNBlhm7o1p0%2FtNrTlk12rdmbdKB6ZHsdSn6B5h3dm5VZtSjuHems63oo8q7q8zs5DDk2pLMDzNh%2FB%7Ctkp%3ABk9SR8bP6su3ZQ
"HP Chromebook 11A G8 EE 4GB 32GB Grey Skinned Off lease - Excellent
Opens in a new window or tab",Very Good - Refurbished,"ZAR 2,237.14",https://www.ebay.com/itm/176897986117?_skw=laptops&itmmeta=01JPYBTMY67RKRC5T5MZJFAM4Z&hash=item292ff10e45:g:nK0AAOSwKNdnySZb&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fIvXUuXRXTbnOTB3V%2BcNaJnfajb5zMGjKLoKBkM%2Fe4oG3b8Tk9gp5stW5uRNVZuATAApjnr7qBVOvk7QmpYCEJaRxO8rfR0TczOCxFiE0fCXKEu8zY3sNWKY8iRYPKp5RG9wGfC0XmFKM6X1%2FLfAkwCa1xJPBzAKIq3A%2BGif5JUGKfV5KLgptNOLzUvn1LU9Nx2bmjDJLgIR%2FWVORSfqanGODygiUiXFx6d3a%2F3pVJDNL8ijlBA6V7uLXtIlN%2FJTi9XiRrG1OL4ND7w1n5UK6i%7Ctkp%3ABk9SR8bP6su3ZQ
"SUPER FAST LINUX UBUNTU LAPTOP INTEL CORE I5 16GB RAM 1TB HD SSD WEBCAM WARRANTY
Opens in a new window or tab",Very Good - Refurbished,"ZAR 2,590.14",https://www.ebay.com/itm/225319942198?_skw=laptops&itmmeta=01JPYBTMY65FYS56ZM5YYXC2H7&hash=item34761d7836:g:PLIAAOSwEHxjqwb-&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fQLL4CNqLWf4%2BvYFAvhbNmJ3l7%2BG6X5DYTc%2BFZdo6Kvx0QRwAv4dAanvj41XZF6YY2MNEZu13rUMI0EhhGZvnQG%2BZH1bhDJiMLPeVnPQO2Ux%2FKJAIw8rfvbiyQyHOo64zH1ctfOZkF2wYT0mhC4YKl%2FghTqIVpiVJLDs07Y0BEoX54ed5gx5HBD3tg5HW6YNO%2FWhwohGEw8G%2F9HJHiXzAfJr%2FRU6Yb98QhQxB30ZroRfhwVXWEKp%2F6UtJfWfruLi%2Bv2rY%2BDduou8V6WKNJfep5%7Ctkp%3ABk9SR8bP6su3ZQ
"GPD Micro PC UMPC Windows 10 Portable 8GB RAM 256GB SSD Pocket Laptop Computer
Opens in a new window or tab",Very Good - Refurbished,"ZAR 5,416.01",https://www.ebay.com/itm/205102980602?_skw=laptops&itmmeta=01JPYBTMY6YW15GFH2S2YQ2BP7&hash=item2fc1171dfa:g:ToAAAOSwjpZnNWN9&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d0hR%2Bitf42o9Fz4t2oF%2BaG7HeOrSt58dp1I2N5Oe0Dq%2FC1sCPBfz64bC6eKejiQUl%2FbZGWjpMAnkn3YGJVovtnEZgUJs%2FdH0W3%2FKznv0UMD9cYaLtWiAPm1EznvvGh1%2FSKUQC7ZLGMa9HNnYM%2F6JR6EBl1zlhcS%2Fy532zs2oH9py5eAVtlc6z05E7L4suvzWl%2FAcQWf4aNaupiTJ9GJEQ1oyMm%2FFRBKRLTSkJcaNq%2BYQLNv4BRskHYjudme9PMRknjDfuVFe1mAzljZqPnmIk8%7Ctkp%3ABk9SR8bP6su3ZQ
"NEW LISTINGPanasonic Toughbook CF-33 Core i5 7300U 2.6GHz 8GB 256GB SSD Windows 11 Pro
Opens in a new window or tab",Pre-Owned,"ZAR 2,540.42",https://www.ebay.com/itm/356694503029?_skw=laptops&itmmeta=01JPYBTMY60CWAV4ZVKG6F89XN&hash=item530ca62e75:g:NWgAAeSwQ1Bnx3Ed&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d0IQoKBZ1FmyKv%2FnDpOz9ufsasjCsPLVRHh%2FmBVVX9zt7rCCpdR3%2BbJk4QHHmKlDfMoK78TnYOklABwTAHxaq7KVLQ9hYpR4pgsjUZM3YyRjKR4%2B0XwZSwSKZMU3f4dSf4E0yg%2FOqlMGarvL8E1Kl1SJ7%2B10p0M0ZYeNf0338RzvnTLLaG33u7Y8kTplL8iMqE3XfBnfb6upkxwL9V5gFBTinw6SJPFyBFDMfozC0vSY%2FtFFt4FVMo2zAiAdBlFNhyROmB4prdPT6Px9n8gVxh%7Ctkp%3ABFBMxs_qy7dl
"Touchscreen Lenovo Ideapad Miix 700-12isk Intel M5 / 4GB 0R 8GB / 128GB or 256GB
Opens in a new window or tab",Very Good - Refurbished,"ZAR 3,649.84 to ZAR 6,946.68",https://www.ebay.com/itm/126777323869?_skw=laptops&itmmeta=01JPYBTMY6CRWJRPDGKNA7JK9Y&hash=item1d8484715d:g:NRMAAOSwb6pnNfNS&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c6FwPnT81LXLU1pVVpyWW17dbkRiqZRo%2FjQVHy6ioTTuV%2BbBbl3OUbWyH%2BpOgvBVAHXOHzBUoWPCI3K3TIPSKaiwToBezNnHhYKaKYHoUhoYfLHGgJniXkII4YfvTqeKse725vhp8X6m6M1QXEsvFgZhAFGKWVAkaLFLXFFqT3BNwMOYW3qPxO4wewDkUTPs4tPwhuV97fyRKVJa7gTgaSF6CRtcqlul9CYjlxGtFkmyHVy2ZK3pjLPWK%2BTpTvrRoT2t0d4YxPaKcqroxpKUi3%7Ctkp%3ABFBMxs_qy7dl
"HP EliteBook X360 1040 G8 - Intel i7 - 32GB RAM - 512GB M.2 - Win 11 - 14"" Touch
Opens in a new window or tab",Pre-Owned,"ZAR 5,225.58",https://www.ebay.com/itm/226424250766?_skw=laptops&itmmeta=01JPYBTMY6B4AGQRSBXEV1Y9HE&hash=item34b7efe18e:g:TQQAAOSwcllnIfWZ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dwXr8GTzAt4luYwA2j%2BbBp90YaNphipDpedNQHfbKU6MjovfFU6%2FrERpKzTME%2FgBY%2FBOU6XNNp5qe7Py%2BAflFwwTWadzh9E9mcFY2HA8s54uFAyGcg1Rf0E8jOhCQRIGoDp5uw6PWG6%2FRBv8RPX4ACR%2FYL0n%2Bs0tOqXfzMGs2vdFE4eWfhz3y%2B5o8IXx6N%2BtwRqu1ldvTPOdRjjP2PKWFiXC93BNOR%2BE13BcU66W%2BQIAENPQwlKSbi5C%2FuztYpKUKG2Uu87ScJaf1KLL17SZGo%7Ctkp%3ABFBMxs_qy7dl
"Lenovo ThinkPad L480 - Intel Core i3-8th Generation - 14... | C-Grade
Opens in a new window or tab",Very Good - Refurbished,"ZAR 4,356.54",https://www.ebay.com/itm/256847101603?_skw=laptops&itmmeta=01JPYBTMY6DA19HDN8KC3FYKX2&hash=item3bcd47bea3:g:KJoAAeSwlT1nyvRs&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fsSpBtQCc4onQNqZ7yngBnZmjv33TuZsWN521KGS4CGGFmmapsl1b39qPhELk27FN0wl0i2ZM0yvT3QUgAOeaMFoiBqCe6%2FAKEap3d7oQ4fePBPUwgQSggksJj0xx%2FZkePldYTIRSNtWLH5WAkQ%2FlSmdWCiy5CK359QnUiJn1C5na3VQNg6%2F42p7WA%2BlPIBnp9gEDIJBav7dH6Hbf9FXPjyYP%2FLcqezMcVdcnLax4HSfOO5OLfY8ksNB7nDz6bE2H57Qw66q96gY8j7COv1btN%7Ctkp%3ABFBMxs_qy7dl
"HP PRO WINDOWS 8 LAPTOP - NOT TESTED FOR SPARES OR REPAIRS NOTEBOOK
Opens in a new window or tab",Good - Refurbished,"ZAR 7,983.07",https://www.ebay.com/itm/356680343607?_skw=laptops&itmmeta=01JPYBTMY6X30KSEW4GY1MZZ51&hash=item530bce2037:g:7~sAAeSwMCRn2MDk&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dUDxWmWQP9xTXQJij4ceHfSIIkKdPpZcauxHSRldSF%2BY34Q9wFYbYRzOt4fgG0bHq%2FJhprPALcSBofm%2BpRX0GPq7L4bd%2BsJNPQND9jlQF%2FvNyYp04%2FLpy3PFU9LHzSGevMuV8NupWbzw7Joq4zozLzqCoiw%2ByUaxA6FgXEmhWHdq8%2BDC3E77RWbyUx0m3Mat3v6s0tL3xTUV%2BgaxaKRAVlbotlXeJIdu9YxM3rRW%2F0HA%3D%3D%7Ctkp%3ABk9SR8bP6su3ZQ
"Lenovo P14s Gen 5 Workstation Laptop - AMD Ryzen 7 Pro 8840HS, 1TB SSD, 32GB RAM
Opens in a new window or tab",Brand New,"ZAR 6,802.80",https://www.ebay.com/itm/167372579035?_skw=laptops&itmmeta=01JPYBTMY6BJTV00CQQX5G0WY8&hash=item26f82ee0db:g:ft0AAOSwAWpn0dNH&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1etaFCsh47zknEVgoh%2BnjLaoATVQuAKqpmv7wZ7JkW2hWzdQJvyrXqQBb78DZ7O0RZ8F0VB%2FUvzq7qynRyD1%2BLb%2B2V9Xp2tEvBsTif9mEDa04QXsIw%2F%2B6hulvmQbXEJBfrKD4QiV334bs4ZyER9vOBjh7PS4cU5888LwmImATvI0wr05AwCmkBPsktSjTr%2FEi6JkUqdU624jx9n9W6GGWAgPYBKHwjERLkayo8PjUWuKg%3D%3D%7Ctkp%3ABk9SR8jP6su3ZQ
"Lenovo ThinkPad T540p 15.6"" Laptop IntelCore i7 NVIDIA 256GB SSD 8GB RAM Win10
Opens in a new window or tab",Very Good - Refurbished,"ZAR 1,132.01",https://www.ebay.com/itm/235955234749?_skw=laptops&itmmeta=01JPYBTMY6HH6DWRECV1K5DW6C&hash=item36f00727bd:g:B8oAAOSwLOdnrJWZ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c6dLLOyJydAco4FzpBf%2FDgFEdXtVaeQ0LssrSDt9YD5sJanoCkX4OeZ%2B28XEqC129IgMYJIGbFUHMmu5vPCCmLrREP8GnERVrMZYFxy%2B6qWY3ry%2FNNTWbSpsITuAntJwEcmtBTPvC3FUXThfYMBK6le8qmfkON6eRKC%2F9T8QH3MnPZeMoNQU7SBCRnwqC811gBj8yWfe5echYkp7mZc%2B23j5HxhJ%2BYBVIIDgs6JXP41h%2BvJWUn5BKnztRKs1w2CCPFrTxvX%2FawR0MPRimBoRYN%7Ctkp%3ABk9SR8jP6su3ZQ
"FAST CHEAP MAJOR BRAND INTEL CORE i5 UPTO 16GB RAM 480GB SSD WIFI WINDOWS LAPTOP
Opens in a new window or tab",Good - Refurbished,"ZAR 2,825.63 to ZAR 6,122.47",https://www.ebay.com/itm/176007211988?_skw=laptops&itmmeta=01JPYBTMY6N228MG9D0CGQP1VR&hash=item28fad8ebd4:g:nfgAAOSwgqRlRNIA&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cIQf1DN291ZebMgwD1HocyekbIm2Ya3eclVfSQOXEEOZYZ5uwvyrrtLLcIBy40WFk%2BrTPjN6M7Hb%2BWKcmS5X%2FiNHFA3OeFP%2Bhjv%2BuB6k5yj%2FKD%2F2UlPWUujguDjQzyD5rEigkyrBZ3ujwfLovLeRfV3gvu%2BsncGW2dQNwCksle4wiJpdrblUwqruWk4386UzbhkgkOJ3ffiTylx0nO960frwthUE6MjVZ5rzLegbfwyQ%3D%3D%7Ctkp%3ABk9SR8jP6su3ZQ
"Cheap Gaming Laptop Fast RYZEN 5 Quad Core 256GB SSD 14"" FHD Win11 Radeon GPU
Opens in a new window or tab",Brand New,"ZAR 9,095.82",https://www.ebay.com/itm/156001193356?_skw=laptops&itmmeta=01JPYBTMY6KBSKGZZE6JPG9DX3&hash=item2452654d8c:g:DSAAAOSw3exn3XJo&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e%2BdWrk4YOccCkWEVN9zj%2FDBP%2FH4rrMdblMceD2MfQckuIr9bQyEyxa9%2Fvc9589V4N%2FixKlYdzIG5Z0NLojjZ7jWe4UcPaNRWzm58pWkC4nyB8Q%2B80qnfn7pYKoxPkHJ0I87d9mOYpjty9fHgnK5DrA%2BXhdIZ4mEFW7cCgpQzUa7bNChJA7d7q2w6yMWcZ4JyBwMrYP7XwJ7P1ppqjmI2LRQnrhvaZdBdXDsAZS1tidUQ%3D%3D%7Ctkp%3ABk9SR8jP6su3ZQ
"Samsung Galaxy Laptop Book4 15.6"" IPS Intel Core 3 100U 8GB RAM 256GB SSD 2024
Opens in a new window or tab",Pre-Owned,"ZAR 4,557.03",https://www.ebay.com/itm/296912948391?_skw=laptops&epid=3068222207&itmmeta=01JPYBTMY6QQ24XNKBPAY6M22J&hash=item4521640ca7:g:xZIAAOSw0fFncmrr&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1deva8nHXkwmovnNOmPy%2BmlsBITzPSRUOjxsgNMIHlrHrmu%2FBk8Vayt59mHrtE3N%2F2io4glAECq0kUmyUFdoiOJbSOZD5SE%2Bk7nku1KBs05I3jEuTF%2BR7max4WX7iicTUwvUPdXJ9M31H2m6ZHI%2FPE29CF9g06xPzPyru%2B1JhOxRSY%2FjWF7PFSDXc17yhDBRgdRJirC5FyC85V41EphkYqTR48stuXWmKqbqhFCosoIQg%3D%3D%7Ctkp%3ABk9SR8jP6su3ZQ
"FAST CHEAP CORE i5 LAPTOP 1TB SSD 32GB RAM WARRANTY FREE WINDOWS 11 UPGRADE
Opens in a new window or tab",Very Good - Refurbished,"ZAR 2,237.14 to ZAR 2,590.38",https://www.ebay.com/itm/115873681077?_skw=laptops&itmmeta=01JPYBTMY6AT6TCBNCP8Z7Q0KG&hash=item1afa9c0eb5:g:jCwAAOSwGyxkxUwI&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eS9EyKBA0Y73si9guwP5WUDi16zK9wR8BgQVjCl6UooNYGWJEccEIPAEDbM4nRWOfO6IEPt2bCHj8GbxLOe2k1CA0s84qbZJiJ21LBYIprFC4v2Wuxj2szHCEDnVEES3QaCB4ybcruHhMHvAcuQ1%2Bdtx8bTch%2F7Izfz%2FO%2FwaIsz87jEoTcvezKhlDvuANtEKBVLAAbbWyZ9yMRSTa47PqRHVVnZsMzd58gilIj2xyELupTVLjFitzAAkTl1n8OEmqGwoFXycclzbXdraA21z%2BX%7Ctkp%3ABFBMyM_qy7dl
"FUJISTU A555 WINDOWS 11 LAPTOP INTEL I3 8GB RAM 1TB STORAGE 15"" HD WEBCAM HDMI
Opens in a new window or tab",Very Good - Refurbished,"ZAR 11,774.21",https://www.ebay.com/itm/156727108179?_skw=laptops&itmmeta=01JPYBTMY68VA51VVM63DTFQB0&hash=item247da9e253:g:9x0AAOSw5JNnulNF&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fEtOrsmndfkrUv4VsZByIPzSmrg7jt0Nm3KQv1L%2BRDUyfRaHforX3j59tBFMU9i7FHoRTGlXjJ5bnjNPtNUV5EXGm7DxhpDxOj1Y%2BIaMcOZceaKCaTRHs8JxRUwLtFPgWT6MeP%2Brj3J3PEVf0%2FE%2FLTAqok5C3dUyW0NHtVxkiFRSuFX%2BknwtuicjAXmWg0%2BXcN6U5Cv3mAT0fYQXsHr1Ud9EyjwwZiBVgRxW3EqdLg2cLG9CfYmhKCkhPawKJtARSgCS4wZ%2B%2BlDo21vSYu2HdU%7Ctkp%3ABFBMyM_qy7dl
"Dell Laptop Latitude 7310 13.3"" i5/i7 10th Gen 16 GB RAM 256 GB SSD Win11, VG
Opens in a new window or tab",Refurbished,"ZAR 2,662.09",https://www.ebay.com/itm/116350556558?_skw=laptops&itmmeta=01JPYBTMY6GVRCEP03J567HT4W&hash=item1b1708998e:g:jZEAAOSwd0Fn0Wr~&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e%2FVr3W0yTfv4PP0RL6qZXKqMdyJMXOFVWPQyy8SWPk9fEOcWN%2F6PWs2zD7KNzGMdVBBBwofTpO2qdgw9eego1L%2BYmtSUgvLCq%2BrgKlQ6tjr5gvUUK1o8JaaZ%2BQTXC8ia3ZyYSyQ1hkhqyH7PGLnhKmbMRJTg8CO5UwxCh0%2BAJ%2BgbrCQktWg%2FA3%2BmR42xbptgQ2DjXxa5rvtJlDYeUpBFYYME6EN9t0S8nrmy%2BiJpFrYAweA9mb8QWOeXWOnGLqU89iudiOQgD7Lq717sh8T8fk%7Ctkp%3ABk9SR8jP6su3ZQ
"HP Probook 650 G2 Laptop 15.6"" Intel Core i7-6600U 2.60Ghz 8GB 256GB NVMe Win 11
Opens in a new window or tab",Parts Only,ZAR 591.55,https://www.ebay.com/itm/297107318964?_skw=laptops&itmmeta=01JPYBTMY61MYVHD3AE2075KDE&hash=item452cf9e8b4:g:VfIAAOSwDAFn0cZP&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d5d5Pf%2B2imnL3kxuPeCGuRRugm4EXFRQkhcRlvKBKjwbIGG8Qb3RAfKgYskSrzPum62qkn9dBqnvQPMe17FxQuJljU6k9fActpLMy4oKU2fDS8ViIPDSL%2BfYLDHfwEPrh8EOE%2Bs7fmh4SqIuegoOp7uZXp8hcODu1%2Fb2FJpkG0fv8bKEISgigg%2BmEgL0%2FY%2F0Dq2B6AAfYfDkBe3Kox0VgAJxX9%2FZJxMfUneO3trJQfp0gGnoYOmk4Ny65jJHEO%2BJW13QxSHB1fX5kVq1cb10A2%7Ctkp%3ABk9SR8jP6su3ZQ
"Dell Laptop XPS 13 Plus 9320 13.3"" i5/i7 12th Gen 8/16GB RAM 126/512GB SSD, G
Opens in a new window or tab",Brand New,"ZAR 18,721.36",https://www.ebay.com/itm/116516814259?_skw=laptops&itmmeta=01JPYBTMY691J53NXM0VJ65ZFE&hash=item1b20f17db3:g:k3sAAOSwI85n0YRO&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e%2BcquQ8xxoTJ8afmzx6neVOWUU9%2BDXlhnNhku0LghmbdjABTNt1P%2F48DeUzOyKBdeyOxpymjdXU5%2BPCMjmlAKxwn65OyzMgNN%2FNtilXUinpzOsKP3XMHyLcyAmvXRXw6pJgIBIRdFDUaJ5efBRBmelw2bsSAf9QUikX9ygD5VMNk3aVSfOiB%2FDwGOrHDBEch1KtBnzw10fghcY8UyySZnNeKVku9gmGQY7rFPks0ykah4AhcUgPMJB%2B8csyaUvCcqMdcF%2Bg7FwEVy84RnJMYNF%7Ctkp%3ABk9SR8jP6su3ZQ
"GPD Pocket UMPC Portable PC X7-Z8750 8GB/128GB SSD WIndows Used
Opens in a new window or tab",Pre-Owned,"ZAR 3,352.06",https://www.ebay.com/itm/203971540173?_skw=laptops&itmmeta=01JPYBTMY6931XX9SXC3V99EYD&hash=item2f7da6b4cd:g:xiMAAOSwg1Nn3Olh&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cqqPwlCOGUUhuaRrTAGCeS8MKJMG8FqQe3JEr9GVouyn3S%2FfNYIty%2Ftco%2B9NN7PV5PSYleTPCU32H%2BS3sqs84k7HYFm7WKoyVawwTGVmIIjgwB3aCu7MKV%2FVYVnFgoe9%2BCTuP1YAestLoAsoK5arUeKd773bsEVjD3%2FaYFrxZN%2FXNrlgdIh3mQdpKrolcrVcylLPmHWkh8Ks9qX3TWsnuRYDwdfrcoDI1fMRv2UXDQ8w%3D%3D%7Ctkp%3ABk9SR8jP6su3ZQ
"Dell Latitude 5300 2in1 I i7-8665U I 16G I 256G I DE Keyboard
Opens in a new window or tab",Very Good - Refurbished,"ZAR 3,061.12 to ZAR 6,004.73",https://www.ebay.com/itm/316275812672?_skw=laptops&itmmeta=01JPYBTMY68YBPHE3QQBBX1CRE&hash=item49a381e940:g:mo8AAOSw-LlnrySQ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dG%2FBx7NWPciR8xjviNqRx6cHpCJaSLTrWiFI8NMkkMtQXvq0lEDUS%2BhTZhRy28GDyl7BJ%2F9X3%2FqpgOP0AcVLYw2xl3Eupip7XYxfh2lsE1tNILx286Z7b2d3yjPhf3nsd04TJX4--wVAXFnT%2Bru2Fnt0AwASo0O79MhIQchTkkXjG2ljgacjiweblQ26IsRt1nANBKdjGnlNPqI735TLnaDmzN8HaIPYu982672CEfmnt8MbqHNPxulEWdmiZulWSTGv8uM2x2TssROYqnvq%2Fd%7Ctkp%3ABk9SR8jP6su3ZQ
"Dell Latitude 3400 Laptop 14"" 8th Gen Core i5, SSD, 16GB, Webcam, Windows 11
Opens in a new window or tab",Very Good - Refurbished,"ZAR 5,392.69",https://www.ebay.com/itm/375951874073?_skw=laptops&itmmeta=01JPYBTMY6RA65Z8HXFPBQ50BF&hash=item57887a5819:g:dfQAAOSwUpdnlhUG&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cY2xhZwub1gYofDwiqq6mnXXSG5ls06dBKem9crhJ8Ghgj9r7jGRfze1Pe%2Fw%2FLtk%2FTi5GS7BO8PHu4nvsmD3C7IX7HjQint%2BkpC8jGAAmpu814CbgT9JUgs79v29u6T4JeJ9%2FXMs54VsxkVMyJwgmGKmuEUSn%2BhrM9iShMoHdEK0TVK8Ug%2Bs%2BGVMl1FIQu7Gj4AbmRxwIP3K8pdAqIr%2BvirvYYF8odvrqyMJh8Mv8GVVNXzcVzcXgUiEKJ1pIVCHevyIBhrZTbFeGg1a43zQk9%7Ctkp%3ABk9SR8jP6su3ZQ
"Laptop Dell Latitude 7320 I Core i7 1185G7 3000MHz I 16GG I 512GB
Opens in a new window or tab",Brand New,"ZAR 10,596.76",https://www.ebay.com/itm/316336436741?_skw=laptops&itmmeta=01JPYBTMY681P0GFQJAKDN5RD0&hash=item49a71ef605:g:Dk4AAOSw6TdnrfZU&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fXCPkrOGNBEGgJRaApsNDURCQBVlJor%2BQC0T34%2F9vBvJRN%2BDNYyuU%2F3ps6G3CjD%2FXJEmfXagNU683Ov3Twxw7IyfczkNiuGpdPtkvcskghyYA%2FBYleMSl1%2B4cbRtlnkbZLCvJ%2B3bd0q609ggs8TaqpASvfGIxnzVQ3z5T0Ma4EwrKNRDzOdcPcQyjHHfsuYRAufdoMuDtIgCR4jOHNP98D4TvUKrLdrAlyLZXWlqmMGA%3D%3D%7Ctkp%3ABk9SR8rP6su3ZQ
